# KiDS DR4 observations table
#
# The comma-separated values below provide the same information as the
# "Observations table" at: http://kids.strw.leidenuniv.nl/DR4/data_table.php
#
# Columns:
# 1: Tile name
# 2: Right ascension (degr, J2000)
# 3: Declination (degr, J2000)
# 4: Filter
# 5: Date (start of observation, UT)
# 6: Average PSF FWHM (arcsec, measured from coadd)
# 7: Average PSF ellipticity (measured from coadd)
# 8: Limiting magnitude (5 sigma, 2 arcsec aperture, measured from coadd)
#
KIDS_177.0_0.5,177.000,0.500,u,2012-05-23 00:18:15,1.08,0.04,24.17
KIDS_177.0_0.5,177.000,0.500,g,2013-06-04 23:17:25,0.86,0.06,25.07
KIDS_177.0_0.5,177.000,0.500,r,2013-04-09 03:06:50,0.58,0.08,24.84
KIDS_177.0_0.5,177.000,0.500,i,2012-07-18 23:32:14,0.98,0.06,23.48
KIDS_235.0_-1.5,235.000,-1.489,u,2016-05-01 06:40:51,1.01,0.05,23.94
KIDS_235.0_-1.5,235.000,-1.489,g,2016-07-02 04:10:38,1.00,0.07,25.09
KIDS_235.0_-1.5,235.000,-1.489,r,2016-08-23 23:43:00,0.75,0.06,24.77
KIDS_235.0_-1.5,235.000,-1.489,i,2015-08-02 02:40:41,0.66,0.08,23.59
KIDS_236.0_-0.5,236.000,-0.500,u,2014-05-06 06:27:23,0.83,0.06,24.14
KIDS_236.0_-0.5,236.000,-0.500,g,2015-07-09 03:08:23,0.81,0.08,25.14
KIDS_236.0_-0.5,236.000,-0.500,r,2014-04-28 07:33:45,0.79,0.09,24.94
KIDS_236.0_-0.5,236.000,-0.500,i,2014-03-17 05:41:13,0.69,0.08,23.20
KIDS_136.0_0.5,136.000,0.500,u,2012-03-18 00:55:24,0.92,0.05,24.13
KIDS_136.0_0.5,136.000,0.500,g,2012-03-20 01:07:34,0.97,0.07,25.18
KIDS_136.0_0.5,136.000,0.500,r,2012-12-22 07:00:58,0.67,0.07,25.11
KIDS_136.0_0.5,136.000,0.500,i,2012-03-28 00:53:15,0.82,0.13,24.05
